Ano;Trimestre;UID;Codigo_Municipio;Municipio;0201 Coleta de material;0209 Diagnostico por endoscopia;0211 Metodos diagnosticos em especialidades;0301 Consultas / Atendimentos / Acompanhamentos;0303 Tratamentos clinicos (outras especialidades);0304 Tratamento em oncologia;0305 Tratamento em nefrologia;0308 Tratamento de lesoes, envenenamentos e outros, decorrentes de causas externas;0310 Parto e nascimento;0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa;0402 Cirurgia de glandulas endocrinas;0403 Cirurgia do sistema nervoso central e periferico;0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco;0405 Cirurgia do aparelho da visao;0406 Cirurgia do aparelho circulatorio;0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal;0408 Cirurgia do sistema osteomuscular;0409 Cirurgia do aparelho geniturinario;0410 Cirurgia de mama;0411 Cirurgia obstetrica;0412 Cirurgia toracica;0413 Cirurgia reparadora;0414 Bucomaxilofacial;0415 Outras cirurgias;0416 Cirurgia em oncologia;0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante;0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante;0504 Processamento de tecidos para transplante;0505 Transplante de orgaos, tecidos e celulas;0506 Acompanhamento e intercorrencias no pre e pos-transplante
2021;1;20211110175;110175;VALE DO ANARI;0;0;0;0;19;1;0;7;5;0;0;0;0;1;3;2;4;0;0;7;2;2;0;4;2;0;0;0;0;0
2021;1;20211110180;110180;VALE DO PARAISO;0;0;0;1;76;1;0;3;0;0;0;0;1;0;0;5;4;2;0;3;0;1;0;0;2;0;0;0;0;0
2021;1;20211120001;120001;ACRELANDIA;0;0;0;5;23;1;4;2;14;1;0;0;0;0;1;7;10;0;0;23;0;0;0;4;4;0;0;0;1;0
2021;1;20211120005;120005;ASSIS BRASIL;1;0;0;17;101;1;0;6;46;0;0;1;0;0;0;4;5;2;0;24;0;0;0;2;0;0;0;0;0;0
2021;1;20211120010;120010;BRASILEIA;0;0;0;61;225;7;13;9;60;2;2;4;0;0;4;12;19;11;0;94;0;1;0;4;2;0;0;0;0;0
2021;1;20211120013;120013;BUJARI;1;0;0;2;19;2;1;3;9;0;0;2;0;0;0;1;5;2;1;10;0;0;0;0;0;0;0;0;0;0
2021;1;20211120017;120017;CAPIXABA;0;0;0;5;30;3;0;1;17;1;0;1;0;0;0;5;5;1;1;24;0;0;0;1;1;0;0;0;0;0
2021;1;20211120020;120020;CRUZEIRO DO SUL;1;0;0;71;733;21;2;18;145;4;0;9;1;4;5;67;115;14;2;207;9;2;0;20;0;0;0;0;1;0
2021;1;20211120025;120025;EPITACIOLANDIA;0;0;0;44;153;7;8;10;35;0;0;0;0;0;1;10;8;2;0;54;0;1;0;2;2;0;0;0;0;0
2021;1;20211120030;120030;FEIJO;0;0;0;16;88;1;1;16;76;0;1;1;3;0;2;10;12;4;0;42;0;0;0;5;0;0;0;0;0;1
2021;1;20211120032;120032;JORDAO;0;0;0;0;10;4;2;0;13;0;0;0;0;0;0;0;3;0;0;9;0;0;0;0;0;0;0;0;0;0
2021;1;20211120033;120033;MANCIO LIMA;0;0;0;10;80;3;1;4;29;0;1;1;0;1;0;9;18;2;1;33;0;0;0;6;1;0;0;0;0;0
2021;1;20211120034;120034;MANOEL URBANO;0;0;0;13;80;1;2;9;32;0;0;0;0;0;0;3;5;1;0;8;0;0;0;0;0;0;0;0;0;1
2021;1;20211120035;120035;MARECHAL THAUMATURGO;0;0;0;23;28;1;0;3;30;0;0;0;1;0;1;3;7;0;0;12;1;0;0;2;1;0;0;0;0;1
2021;1;20211120038;120038;PLACIDO DE CASTRO;0;0;0;3;58;5;2;5;25;0;0;1;0;0;2;2;15;2;0;23;0;0;0;4;0;0;0;0;0;0
2021;1;20211120039;120039;PORTO WALTER;0;0;0;5;24;0;0;2;20;0;0;0;1;0;0;4;7;3;1;14;0;0;0;1;0;0;0;0;0;0
2021;1;20211120040;120040;RIO BRANCO;15;0;0;126;1645;151;102;146;681;14;6;48;16;1;33;352;307;146;14;868;16;6;1;63;42;0;1;0;2;13
2021;1;20211120042;120042;RODRIGUES ALVES;0;0;0;24;103;3;0;3;42;0;0;0;0;0;1;7;12;1;1;25;0;0;0;1;0;0;0;0;0;0
2021;1;20211120043;120043;SANTA ROSA DO PURUS;0;0;0;7;27;1;0;1;15;0;0;0;0;0;0;0;2;0;0;6;0;0;0;0;0;0;0;0;0;0
2021;1;20211120045;120045;SENADOR GUIOMARD;1;0;0;12;122;4;6;7;46;0;1;0;0;0;1;6;17;6;0;41;1;0;0;2;2;0;0;0;0;0
2021;1;20211120050;120050;SENA MADUREIRA;1;0;0;52;281;5;7;44;89;3;0;2;2;0;2;18;27;4;1;86;0;1;0;5;2;0;0;0;0;0
2021;1;20211120060;120060;TARAUACA;4;0;0;157;167;9;5;2;143;1;0;3;2;1;0;11;18;6;0;156;3;4;0;14;2;0;1;0;1;3
2021;1;20211120070;120070;XAPURI;2;0;0;39;210;1;9;14;33;0;0;2;0;0;0;4;3;4;0;36;1;0;0;0;0;0;0;0;1;1
2021;1;20211120080;120080;PORTO ACRE;1;0;0;4;35;2;1;1;27;2;1;0;1;0;0;5;13;5;0;31;1;1;0;3;1;0;0;0;0;0
2021;1;20211130002;130002;ALVARAES;0;0;0;2;131;0;4;17;22;0;0;0;0;0;0;6;4;1;0;15;0;0;0;0;0;0;0;0;1;0
2021;1;20211130006;130006;AMATURA;0;0;0;1;84;0;3;4;25;0;0;0;0;0;0;2;1;0;0;4;0;0;0;0;0;0;0;0;0;0
2021;1;20211130008;130008;ANAMA;0;0;0;0;13;0;0;0;5;0;0;0;0;0;0;0;0;0;0;6;0;0;0;1;0;0;0;0;0;0
2021;1;20211130010;130010;ANORI;0;0;0;2;134;0;2;8;30;0;0;0;1;0;0;4;4;0;0;25;0;1;0;1;0;0;0;0;0;0
2021;1;20211130014;130014;APUI;0;0;0;0;76;1;1;7;30;1;0;0;0;0;1;5;7;5;0;26;0;3;0;2;2;0;0;0;0;0
2021;1;20211130020;130020;ATALAIA DO NORTE;0;0;0;0;61;0;0;3;23;0;0;0;0;0;0;1;2;1;0;3;0;0;0;0;0;0;0;0;0;0
2021;1;20211130030;130030;AUTAZES;0;0;0;3;164;0;12;11;54;0;1;0;0;0;1;10;7;1;0;52;2;2;0;3;2;0;0;0;0;0
2021;1;20211130040;130040;BARCELOS;0;0;0;0;68;0;0;2;17;0;0;0;0;0;1;15;1;0;0;19;0;0;0;0;0;0;0;0;0;0
2021;1;20211130050;130050;BARREIRINHA;0;0;0;2;217;0;5;23;114;0;0;0;0;0;0;18;18;2;3;69;2;2;0;1;2;0;0;0;0;0
2021;1;20211130060;130060;BENJAMIN CONSTANT;0;0;0;0;221;5;3;15;106;0;0;0;0;0;1;13;7;1;0;38;0;0;0;0;1;0;0;0;0;0
2021;1;20211130063;130063;BERURI;0;0;0;1;109;0;2;14;82;0;0;0;0;0;0;3;1;0;0;20;0;0;0;1;0;0;0;0;0;0
2021;1;20211130068;130068;BOA VISTA DO RAMOS;0;0;0;0;180;1;3;12;47;0;0;0;0;0;0;4;4;1;0;26;0;0;0;0;1;0;0;0;0;0
2021;1;20211130070;130070;BOCA DO ACRE;0;0;0;4;217;8;1;23;93;1;0;3;0;0;1;5;23;9;1;96;0;0;0;2;3;0;0;0;1;0
2021;1;20211130080;130080;BORBA;0;0;0;1;332;2;8;32;105;1;0;0;0;0;0;6;10;5;0;50;0;0;0;1;1;0;0;0;0;0
2021;1;20211130083;130083;CAAPIRANGA;0;0;0;2;93;1;4;24;20;0;0;1;0;0;0;4;5;2;1;28;0;1;0;1;0;0;0;0;1;0
2021;1;20211130090;130090;CANUTAMA;0;0;0;1;84;0;3;7;17;0;0;0;0;0;0;1;2;1;0;2;0;0;0;2;0;0;0;0;0;0
2021;1;20211130100;130100;CARAUARI;0;0;0;1;97;6;1;17;83;0;0;0;0;44;1;36;9;42;3;67;1;2;0;3;0;0;0;0;0;0
2021;1;20211130110;130110;CAREIRO;0;0;0;1;220;1;0;7;39;0;0;0;0;1;3;16;9;11;0;52;3;0;0;2;0;0;0;0;0;0
2021;1;20211130115;130115;CAREIRO DA VARZEA;0;0;0;1;35;1;2;1;8;0;0;0;1;0;1;3;5;0;0;5;0;2;0;0;0;0;0;0;0;0
2021;1;20211130120;130120;COARI;0;0;0;1;483;3;9;14;281;0;0;0;2;0;2;68;34;10;0;164;2;3;0;0;2;0;0;0;0;0
2021;1;20211130130;130130;CODAJAS;0;0;0;1;163;4;2;7;4;0;0;0;0;0;2;6;3;1;0;12;0;1;0;1;1;0;0;0;0;0
2021;1;20211130140;130140;EIRUNEPE;0;0;0;4;135;1;2;5;71;0;0;0;0;0;1;7;1;11;0;21;0;1;0;0;0;0;0;0;0;0
2021;1;20211130150;130150;ENVIRA;0;0;0;0;135;3;3;9;31;0;0;0;0;0;0;1;1;0;1;48;0;0;0;0;0;0;0;0;0;0
2021;1;20211130160;130160;FONTE BOA;0;0;0;0;182;4;6;1;107;4;0;0;1;0;0;17;2;6;0;52;0;0;0;2;0;0;0;0;0;0
2021;1;20211130165;130165;GUAJARA;0;0;0;4;123;1;2;7;23;0;0;1;2;0;0;9;6;1;1;27;0;1;0;1;0;0;0;0;0;0
2021;1;20211130170;130170;HUMAITA;0;0;0;0;259;4;3;63;87;2;0;3;1;0;0;25;42;12;0;136;0;0;0;14;4;0;1;0;0;0
2021;1;20211130180;130180;IPIXUNA;0;0;0;1;154;1;3;7;50;1;0;0;0;0;0;10;3;12;1;22;1;0;0;4;0;0;0;0;0;0
2021;1;20211130185;130185;IRANDUBA;0;0;0;8;256;3;2;14;54;0;0;2;0;2;3;19;25;2;0;30;2;5;0;10;3;0;0;0;0;0
2021;1;20211130190;130190;ITACOATIARA;0;0;0;31;783;5;5;32;298;2;1;1;5;1;7;36;36;2;0;195;2;4;1;5;6;0;0;0;0;0
2021;1;20211130195;130195;ITAMARATI;0;0;0;0;0;4;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
2021;1;20211130200;130200;ITAPIRANGA;0;0;0;2;122;4;1;4;39;0;1;0;0;0;0;4;1;1;0;10;0;0;0;1;0;0;0;0;0;0
2021;1;20211130210;130210;JAPURA;0;0;0;0;50;0;1;2;16;0;0;0;0;0;0;0;5;2;0;5;0;0;0;0;0;0;0;0;0;0
2021;1;20211130220;130220;JURUA;0;0;0;1;4;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2021;1;20211130230;130230;JUTAI;0;0;0;0;125;0;6;7;83;9;0;0;0;0;0;17;1;8;0;49;0;1;0;1;0;0;0;0;0;0
2021;1;20211130240;130240;LABREA;0;0;0;4;236;9;8;41;113;1;0;0;0;0;0;30;11;31;0;78;2;1;0;4;0;0;0;0;0;0
2021;1;20211130250;130250;MANACAPURU;0;0;0;34;859;5;9;43;304;0;0;3;0;1;4;49;35;11;0;213;2;1;0;11;4;0;0;0;0;0
2021;1;20211130255;130255;MANAQUIRI;0;0;0;1;183;0;1;3;28;0;0;0;0;0;6;3;1;0;0;0;0;1;0;0;0;0;0;0;0;3
2021;1;20211130260;130260;MANAUS;2;5;3;383;15036;303;293;554;4261;23;12;78;97;52;234;1165;947;349;26;3324;118;189;5;471;262;3;3;0;25;65
2021;1;20211130270;130270;MANICORE;0;0;0;0;395;7;7;70;207;10;0;1;0;0;1;31;9;9;1;152;2;2;0;3;0;0;0;0;0;0
2021;1;20211130280;130280;MARAA;0;0;0;0;38;1;0;1;9;0;0;0;0;0;0;1;3;0;0;6;0;0;0;0;1;0;0;0;0;0
2021;1;20211130290;130290;MAUES;0;0;0;1;370;1;3;42;175;13;0;0;1;0;0;52;16;28;0;111;8;0;0;0;0;0;0;0;0;0
2021;1;20211130300;130300;NHAMUNDA;0;0;0;0;150;0;2;13;33;0;0;0;0;0;0;3;2;2;0;33;0;0;0;1;1;0;0;0;0;0
2021;1;20211130310;130310;NOVA OLINDA DO NORTE;0;0;0;3;186;0;1;9;77;0;0;0;0;0;0;13;1;1;0;33;1;0;0;7;0;0;0;0;0;0
2021;1;20211130320;130320;NOVO AIRAO;0;0;0;1;83;1;1;2;29;5;0;0;0;0;1;3;17;5;0;23;0;1;0;1;0;0;0;0;0;0
2021;1;20211130330;130330;NOVO ARIPUANA;0;0;0;1;12;0;4;0;2;0;0;0;0;0;0;1;4;0;0;2;0;0;0;4;0;0;0;0;0;0
2021;1;20211130340;130340;PARINTINS;0;3;0;20;1335;5;13;28;260;4;0;6;5;1;2;62;53;18;4;216;4;1;0;6;5;0;0;0;0;0
2021;1;20211130350;130350;PAUINI;0;0;0;11;103;6;0;8;29;0;0;1;0;0;1;4;1;0;0;7;0;0;0;0;0;0;0;0;0;0
2021;1;20211130353;130353;PRESIDENTE FIGUEIREDO;0;0;0;0;315;0;3;6;45;0;0;0;0;0;1;20;9;17;0;39;2;3;0;5;2;0;0;0;0;0
2021;1;20211130356;130356;RIO PRETO DA EVA;0;0;0;1;174;2;3;15;52;0;0;1;2;0;1;15;12;2;0;13;0;4;0;5;1;0;0;0;0;0
2021;1;20211130360;130360;SANTA ISABEL DO RIO NEGRO;0;0;0;0;7;0;0;0;1;0;0;0;0;0;0;2;2;0;0;1;1;0;0;0;0;0;0;0;0;0
2021;1;20211130370;130370;SANTO ANTONIO DO ICA;0;0;0;18;194;2;6;15;143;0;0;0;0;0;0;9;2;2;0;43;0;1;0;0;1;0;0;0;0;0
2021;1;20211130380;130380;SAO GABRIEL DA CACHOEIRA;0;0;0;29;175;4;3;5;126;0;0;1;2;0;2;4;15;1;0;42;1;1;0;2;0;0;0;0;0;0
2021;1;20211130390;130390;SAO PAULO DE OLIVENCA;0;0;0;0;243;0;2;22;48;1;0;0;0;0;0;24;3;12;0;48;1;4;0;1;0;0;0;0;0;0
2021;1;20211130395;130395;SAO SEBASTIAO DO UATUMA;0;0;0;14;74;0;2;3;19;0;0;0;1;0;0;3;3;0;0;15;0;0;1;1;0;0;0;0;0;0
2021;1;20211130400;130400;SILVES;0;0;0;1;165;0;1;4;22;0;0;0;0;0;0;6;0;0;0;11;0;1;0;0;1;0;0;0;0;0
2021;1;20211130406;130406;TABATINGA;0;0;0;1;348;5;4;15;213;0;1;1;0;0;1;52;21;25;0;66;7;2;0;1;2;0;0;0;0;0
2021;1;20211130410;130410;TAPAUA;0;0;0;2;69;2;13;5;43;0;0;0;0;0;2;3;4;2;0;30;0;0;0;1;2;0;0;0;0;0
2021;1;20211130420;130420;TEFE;0;0;0;46;709;17;11;42;191;0;0;0;4;0;0;31;34;5;0;153;5;3;0;11;3;0;0;0;0;4
2021;1;20211130423;130423;TONANTINS;0;0;0;1;101;0;0;5;62;0;0;0;0;0;0;6;4;3;0;15;0;0;0;0;0;0;0;0;0;0
2021;1;20211130426;130426;UARINI;0;0;0;2;177;1;1;13;34;0;0;0;0;0;0;6;1;0;1;32;0;10;0;0;0;0;0;0;0;0
2021;1;20211130430;130430;URUCARA;0;0;0;1;218;0;4;8;48;0;0;1;0;0;1;3;3;1;0;23;1;3;0;0;0;0;0;0;0;0
2021;1;20211130440;130440;URUCURITUBA;0;0;0;0;26;1;1;1;4;0;0;0;0;0;0;3;2;0;0;8;0;0;0;0;0;0;0;0;0;0
2021;1;20211140002;140002;AMAJARI;0;0;0;11;93;4;1;1;33;0;0;0;0;0;2;2;0;4;0;23;0;0;0;1;0;0;0;0;0;0
2021;1;20211140005;140005;ALTO ALEGRE;0;0;0;22;137;4;1;7;35;0;0;0;0;0;1;7;5;1;0;27;2;0;0;1;1;0;0;0;0;0
2021;1;20211140010;140010;BOA VISTA;5;0;0;383;3858;93;66;91;1135;7;2;22;36;7;15;211;190;83;11;798;38;3;17;162;20;0;1;0;2;13
2021;1;20211140015;140015;BONFIM;0;0;0;14;78;1;2;5;65;0;0;0;0;0;1;1;3;0;0;20;0;0;0;1;1;0;0;0;0;0
2021;1;20211140017;140017;CANTA;0;0;0;23;121;2;3;7;68;0;0;1;2;1;0;8;13;0;0;17;2;0;0;6;0;0;0;0;0;0
2021;1;20211140020;140020;CARACARAI;0;0;0;14;110;5;1;1;55;0;0;0;0;0;0;7;7;2;0;26;1;0;1;6;0;0;0;0;0;0
2021;1;20211140023;140023;CAROEBE;0;0;0;18;50;0;0;4;22;0;0;0;0;0;0;3;6;1;0;21;0;0;0;1;0;0;0;0;0;0
2021;1;20211140028;140028;IRACEMA;0;0;0;4;29;2;1;0;14;0;0;0;1;0;1;3;5;0;0;9;1;0;0;3;1;0;0;0;0;0
2021;1;20211140030;140030;MUCAJAI;0;0;0;28;149;2;2;2;55;0;0;0;0;2;0;6;8;3;0;29;3;0;0;2;1;0;0;0;0;0
2021;1;20211140040;140040;NORMANDIA;0;0;0;15;75;0;1;1;65;2;0;1;1;0;0;7;2;2;0;28;0;0;0;3;0;0;0;0;0;0
2021;1;20211140045;140045;PACARAIMA;0;0;0;25;154;8;0;2;102;0;0;0;1;0;0;12;2;1;0;35;0;0;0;1;1;0;0;0;0;0
2021;1;20211140047;140047;RORAINOPOLIS;0;0;0;22;271;4;2;9;82;0;0;0;0;0;0;14;17;14;0;74;0;0;0;11;0;0;0;0;0;1
2021;1;20211140050;140050;SAO JOAO DA BALIZA;0;0;0;20;52;0;1;1;15;0;0;1;2;0;1;1;3;2;0;10;0;0;0;3;0;0;0;0;0;0
2021;1;20211140060;140060;SAO LUIZ;0;0;0;9;46;2;3;4;11;0;0;0;1;0;0;2;4;1;0;8;0;0;0;2;1;0;0;0;0;0
2021;1;20211140070;140070;UIRAMUTA;0;0;0;6;96;0;2;6;45;0;0;1;0;1;0;4;3;2;0;25;0;0;1;2;0;0;0;0;0;0
2021;1;20211150010;150010;ABAETETUBA;0;0;0;9;1221;22;24;37;272;126;0;13;14;9;17;227;51;188;16;298;8;5;0;365;4;0;0;0;1;1
