 Procedimentos hospitalares do SUS - por local de residência - Brasil
Média permanência por Município e Subgrupo proced.
Período:Abr-Jun/2022
"Município";"0201 Coleta de material";"0209 Diagnóstico por endoscopia";"0211 Métodos diagnósticos em especialidades";"0301 Consultas / Atendimentos / Acompanhamentos";"0303 Tratamentos clínicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0308 Tratamento de lesões, envenenamentos e outros, decorrentes de causas externas";"0310 Parto e nascimento";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutâneo e mucosa";"0402 Cirurgia de glândulas endócrinas";"0403 Cirurgia do sistema nervoso central e periférico";"0404 Cirurgia das vias aéreas superiores, da face, da cabeça e do pescoço";"0405 Cirurgia do aparelho da visão";"0406 Cirurgia do aparelho circulatório";"0407 Cirurgia do aparelho digestivo, orgãos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinário";"0410 Cirurgia de mama";"0411 Cirurgia obstétrica";"0412 Cirurgia torácica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0416 Cirurgia em oncologia";"0501 Coleta e exames para fins de doação de orgãos, tecidos e células e de transplante";"0503 Ações relacionadas à doação de orgãos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgãos, tecidos e células";"0506 Acompanhamento e intercorrências no pré e pós-transplante";"Total"
"230050 ALCANTARAS";...;...;...;0,7;9,0;8,0;...;3,0;1,7;1,3;...;...;19,0;...;5,8;3,2;1,8;3,1;...;3,9;...;3,0;...;11,0;...;...;...;...;...;...;6,7
"230060 ALTANEIRA";...;...;...;6,0;5,7;...;1,0;6,8;2,2;...;2,0;4,3;1,0;...;10,0;3,8;3,8;0,8;...;2,1;...;...;...;5,9;15,0;...;...;...;...;...;5,3
"230070 ALTO SANTO";...;...;...;3,1;6,2;8,0;10,0;6,0;1,9;9,3;...;22,0;12,0;...;1,6;2,3;6,3;1,4;...;2,9;5,0;1,0;...;8,8;-;...;-;...;...;...;5,4
"230075 AMONTADA";...;...;...;0,7;9,0;1,0;13,1;7,9;1,9;3,6;...;15,3;1,0;...;2,4;3,6;3,7;2,5;...;2,9;4,0;...;...;5,6;7,0;...;-;...;...;30,0;5,7
"230080 ANTONINA DO NORTE";...;...;...;8,5;6,8;...;5,0;2,0;1,9;...;...;...;5,0;...;9,5;2,5;5,7;1,3;...;1,8;...;...;...;3,3;...;...;...;...;7,0;...;5,0
"230090 APUIARES";...;...;...;5,1;8,8;8,5;5,0;14,7;1,3;...;...;7,0;...;...;4,0;2,5;7,0;2,5;...;3,0;...;...;...;7,2;1,5;...;...;...;...;...;5,5
"230100 AQUIRAZ";...;...;...;2,3;10,4;8,8;15,7;8,9;1,5;1,3;...;12,0;2,4;-;5,1;3,2;4,6;1,9;0,5;1,6;9,3;1,5;2,0;5,9;2,5;...;-;...;10,3;5,5;5,6
"230110 ARACATI";7,0;...;...;0,9;5,6;14,1;3,9;9,6;1,4;2,0;...;4,0;1,4;...;5,0;3,2;5,6;1,9;...;2,3;14,3;8,8;2,0;5,1;1,7;...;-;...;...;9,0;4,7
"230120 ARACOIABA";...;...;1,0;0,7;7,5;4,3;6,7;8,3;1,6;-;2,0;...;3,2;-;5,1;2,2;4,1;1,7;1,0;2,1;7,0;2,5;-;6,6;...;...;-;...;...;14,0;5,0
"230125 ARARENDA";...;...;...;2,5;8,3;5,5;2,0;...;1,5;...;...;4,0;...;...;2,3;2,1;4,8;4,1;...;2,6;4,0;...;...;19,6;2,0;...;...;...;...;...;5,9
"230130 ARARIPE";...;...;...;12,0;6,1;9,4;7,6;4,2;1,7;1,0;...;5,0;4,0;5,0;11,1;1,2;5,0;0,8;1,0;2,3;9,0;...;...;5,4;1,3;...;...;...;...;...;5,1
"230140 ARATUBA";...;...;...;0,7;6,1;10,0;17,3;4,5;1,1;...;...;6,5;2,0;-;2,3;4,9;3,9;3,0;...;3,6;...;...;...;8,6;...;...;...;...;...;...;5,0
"230150 ARNEIROZ";...;...;...;2,9;7,6;7,2;6,5;4,0;2,3;1,3;2,0;...;3,0;...;5,0;7,7;3,9;2,8;...;2,3;8,5;...;...;3,3;...;...;...;...;...;...;5,0
"230160 ASSARE";...;...;...;0,7;5,4;2,7;6,9;4,2;1,6;0,3;...;...;8,0;...;12,2;3,7;5,6;1,5;...;1,6;3,3;...;...;7,1;2,0;...;...;...;...;...;4,5
"230170 AURORA";...;...;...;0,3;5,7;8,0;4,1;5,0;1,3;...;...;1,0;19,0;...;7,0;3,1;4,0;2,0;...;2,0;8,0;9,0;...;7,9;1,7;...;...;...;...;...;4,8
"230180 BAIXIO";...;...;...;...;6,3;5,0;10,0;3,7;1,0;...;...;6,0;3,0;...;...;2,5;1,5;1,0;...;1,3;...;...;...;8,0;5,0;...;...;...;...;...;4,8
"230185 BANABUIU";...;...;...;3,9;5,8;8,0;6,0;5,6;1,8;2,3;...;9,3;...;-;15,0;3,1;3,8;3,2;...;3,1;2,0;3,8;...;8,2;2,0;...;...;...;-;...;5,2
"230190 BARBALHA";...;...;...;2,4;5,9;5,7;10,2;4,2;1,9;6,7;1,7;7,3;4,5;1,3;8,1;4,3;4,9;1,6;0,4;2,2;5,9;...;...;8,7;3,4;...;1,0;...;6,0;9,0;5,3
"230195 BARREIRA";...;...;...;15,2;7,5;11,5;10,6;14,0;1,5;...;...;...;3,0;-;10,8;3,1;4,0;7,4;...;1,7;...;2,0;...;3,4;2,3;...;...;...;6,5;24,6;5,6
"230200 BARRO";...;...;...;1,0;6,7;3,0;3,6;1,0;1,2;...;...;12,0;6,0;...;6,5;2,6;2,4;1,7;1,0;1,4;26,0;...;...;3,5;11,5;...;-;...;...;...;4,7
"230205 BARROQUINHA";...;...;...;2,5;6,2;6,0;7,0;6,7;2,4;13,0;...;29,0;1,0;...;5,0;3,2;4,3;2,0;...;2,7;2,0;...;...;5,7;4,0;...;...;...;...;22,0;4,8
"230210 BATURITE";...;...;...;1,0;7,7;7,7;9,3;10,4;1,4;-;1,0;44,0;8,0;...;17,5;4,2;5,2;1,9;1,0;2,3;9,5;...;...;4,9;2,0;...;...;...;...;-;5,5
"230220 BEBERIBE";...;...;...;15,3;7,5;8,6;6,6;6,9;1,3;9,5;...;14,7;4,2;...;5,5;3,6;5,9;2,0;3,0;1,9;9,7;-;...;4,7;1,0;...;-;...;-;5,5;5,6
"230230 BELA CRUZ";...;...;...;2,3;6,1;13,6;10,6;6,3;1,6;8,5;...;6,5;29,5;...;8,8;2,6;6,0;1,8;...;2,8;11,5;...;...;8,0;8,5;...;0,8;...;...;...;5,4
"230240 BOA VIAGEM";-;...;1,0;0,5;6,1;7,3;9,7;4,9;1,5;1,5;2,5;12,6;3,7;...;3,6;3,7;5,1;1,3;...;3,1;6,0;8,0;...;4,2;2,7;...;...;...;...;...;5,1
"230250 BREJO SANTO";...;...;...;0,7;4,4;2,3;6,5;6,7;1,5;1,0;...;8,0;4,7;...;13,3;2,4;1,8;2,7;1,0;1,6;...;3,0;...;5,6;5,2;...;...;...;...;...;4,2
"230260 CAMOCIM";...;...;...;1,3;5,0;13,7;3,8;4,6;1,4;1,3;...;5,9;27,0;...;7,0;4,2;3,1;2,1;3,0;1,7;4,5;1,3;...;4,2;5,7;...;...;...;...;...;3,8
"230270 CAMPOS SALES";...;...;...;2,7;6,7;5,1;7,4;3,3;2,1;...;...;9,3;13,3;...;11,3;3,4;5,6;1,8;...;2,5;3,0;...;...;6,9;3,0;...;...;...;...;...;5,4
"230280 CANINDE";...;...;...;1,5;7,5;10,0;8,5;8,1;1,4;0,9;3,0;11,5;1,6;5,3;6,6;2,5;3,8;1,5;-;2,6;4,7;1,5;...;3,2;2,4;...;-;...;-;...;5,0
"230290 CAPISTRANO";...;...;...;1,0;8,7;18,3;7,0;11,7;1,6;2,0;...;8,7;2,8;...;10,5;3,2;3,5;5,0;...;2,1;...;...;...;5,1;1,5;...;...;...;...;...;5,7
"230300 CARIDADE";...;...;...;0,5;9,6;11,2;5,4;4,8;1,3;1,3;...;11,0;2,0;...;2,5;2,6;2,0;2,3;...;1,8;...;...;...;2,6;2,5;...;...;...;...;14,8;5,3
"230310 CARIRE";...;...;...;1,5;7,6;3,0;13,4;10,5;1,3;...;...;...;...;...;6,3;5,1;3,3;6,0;...;3,6;...;1,0;...;14,1;3,0;...;-;...;...;...;7,0
"230320 CARIRIACU";...;...;...;0,8;6,3;4,9;7,7;3,7;2,0;...;1,0;2,5;3,5;5,0;10,2;3,1;3,0;1,3;...;3,0;4,8;...;...;6,6;1,5;...;...;...;...;...;4,4
"230330 CARIUS";...;...;...;3,1;8,8;6,0;6,2;4,3;1,7;...;...;4,5;9,5;...;7,3;1,8;3,1;1,4;...;1,7;4,0;3,0;...;7,3;4,0;...;...;...;...;...;5,7
"230340 CARNAUBAL";...;...;...;1,5;5,4;8,0;8,5;2,6;1,7;2,0;...;2,5;...;...;7,7;8,6;2,5;4,0;...;2,9;...;...;...;4,2;...;...;...;...;...;...;4,5
"230350 CASCAVEL";...;...;...;6,8;8,8;12,3;11,1;9,7;1,6;11,0;2,0;16,7;2,3;34,0;5,2;2,7;5,7;2,2;2,2;2,0;18,0;2,3;...;5,4;3,4;...;-;...;11,0;5,0;5,7
"230360 CATARINA";...;...;...;0,3;5,3;...;2,4;3,3;3,3;...;2,0;...;1,0;...;16,0;3,5;4,2;3,0;-;2,7;...;2,0;...;4,1;1,0;...;...;...;...;...;4,5
"230365 CATUNDA";...;...;...;2,7;6,5;...;...;1,0;1,9;...;2,0;...;2,0;-;3,5;2,5;...;1,5;...;2,3;4,2;...;...;6,3;2,0;...;...;...;...;16,0;4,8
"230370 CAUCAIA";13,4;...;0,5;1,1;10,2;11,8;7,3;10,9;1,7;8,4;4,0;10,8;8,4;7,0;5,7;4,3;7,1;1,8;0,8;2,4;9,7;9,1;...;8,9;2,8;1,5;-;...;8,5;12,6;6,9
"230380 CEDRO";...;...;...;4,8;3,2;5,0;7,0;6,2;1,0;...;2,0;7,6;21,3;...;3,9;2,5;2,8;2,0;1,0;2,2;6,8;1,3;...;3,6;2,8;...;...;...;...;...;3,1
"230390 CHAVAL";...;...;...;2,8;5,9;7,3;2,0;...;1,2;1,0;...;...;1,0;...;...;1,9;3,4;2,3;...;2,2;31,0;...;...;2,0;4,0;...;...;...;...;...;4,2
"230393 CHORO";...;...;...;...;7,0;34,0;6,0;16,0;2,4;2,0;...;...;6,0;...;5,0;3,1;6,7;4,5;...;3,3;...;1,5;...;6,0;...;...;...;...;...;...;5,8
"230395 CHOROZINHO";3,0;...;...;3,5;10,1;8,0;6,3;8,3;1,6;...;1,0;5,5;1,5;-;7,4;2,7;4,4;1,1;...;2,0;...;13,0;...;6,2;1,0;...;-;...;6,0;17,0;6,5
"230400 COREAU";...;...;...;5,4;7,9;...;8,0;13,0;1,9;12,3;...;...;...;...;10,7;4,5;10,4;1,4;...;3,0;8,7;1,5;...;4,9;2,0;...;3,0;...;...;...;6,1
"230410 CRATEUS";...;...;...;1,2;6,6;8,4;6,3;7,6;1,7;4,0;2,0;7,0;1,7;...;5,1;4,4;5,3;5,3;10,0;2,5;14,5;8,6;...;7,2;3,7;...;...;...;10,7;8,3;5,4
"230420 CRATO";...;...;...;5,8;5,5;6,3;5,5;3,8;2,0;0,7;1,0;6,3;7,0;-;6,6;3,3;5,3;2,0;1,5;2,1;10,2;11,8;1,0;6,8;2,7;...;1,0;...;...;...;4,7
"230423 CROATA";...;...;...;3,6;6,0;9,3;16,2;4,4;1,7;1,5;2,0;...;4,0;...;8,0;5,4;4,9;1,3;...;2,8;...;8,5;...;7,3;4,5;...;...;...;...;...;5,2
"230425 CRUZ";...;...;...;2,0;6,6;17,5;10,0;5,8;1,4;13,3;...;...;...;...;6,7;3,1;4,8;2,6;...;3,2;5,5;5,0;...;4,3;2,0;...;...;...;...;14,0;5,0
"230426 DEPUTADO IRAPUAN PINHEIRO";...;...;...;...;8,8;1,0;21,3;2,0;1,3;10,0;...;...;7,3;...;16,0;2,4;7,8;1,6;...;2,1;9,0;-;...;4,4;2,0;...;...;...;11,0;...;7,0
"230427 ERERE";-;...;...;1,0;4,7;...;12,0;...;...;...;...;...;...;...;...;10,0;...;0,3;...;1,5;...;...;...;9,0;...;...;...;...;...;...;4,7
"230428 EUSEBIO";11,0;...;...;10,6;11,2;8,7;8,9;11,1;1,7;1,8;...;9,0;1,2;...;5,9;2,5;3,8;1,9;...;2,1;9,2;11,5;-;5,8;1,0;...;...;...;4,0;4,5;5,6
"230430 FARIAS BRITO";...;...;...;3,3;6,2;6,1;4,5;2,6;3,6;...;...;11,0;1,7;...;6,1;4,3;5,1;1,3;0,7;2,4;16,3;...;...;9,4;5,5;1,0;...;...;6,0;5,0;5,2
"230435 FORQUILHA";...;...;...;3,0;9,3;11,0;7,8;3,0;2,1;4,3;...;...;7,0;-;10,0;7,2;9,1;4,7;...;4,1;17,0;...;...;7,7;2,0;...;...;...;9,0;15,0;7,4
"230440 FORTALEZA";2,0;...;1,3;17,6;10,7;11,4;11,9;11,0;2,1;2,9;2,2;11,0;3,9;1,2;5,4;4,0;5,3;2,6;1,4;2,8;11,0;4,8;1,3;5,9;2,8;2,6;0,2;...;6,7;10,7;7,8
"230445 FORTIM";...;...;...;3,0;6,4;...;5,8;15,3;1,6;2,0;...;...;1,0;...;5,0;2,5;1,9;1,9;...;2,0;...;4,0;...;4,7;1,5;...;...;...;...;...;4,7
"230450 FRECHEIRINHA";...;...;...;2,0;7,0;14,0;17,4;4,5;1,5;1,0;...;...;28,0;...;5,1;9,6;2,3;3,8;...;3,1;23,3;1,5;...;4,5;...;...;...;...;...;...;6,1
"230460 GENERAL SAMPAIO";...;...;...;1,0;7,5;2,0;9,0;15,0;2,3;...;...;...;...;...;...;5,2;6,0;2,0;...;2,8;4,5;...;...;9,9;...;...;...;...;...;...;6,2
"230465 GRACA";...;...;...;-;6,4;5,0;5,0;9,3;1,6;4,5;...;4,0;...;...;3,1;3,6;5,0;12,5;...;3,0;3,0;2,0;...;7,6;1,0;...;...;...;...;...;5,4
"230470 GRANJA";...;...;...;5,8;8,3;5,0;17,3;4,4;1,1;1,8;...;6,0;12,0;...;7,1;2,6;9,1;2,9;1,0;2,4;18,5;...;...;8,9;10,3;...;...;...;...;...;5,4
"230480 GRANJEIRO";...;...;...;3,0;6,8;7,4;...;3,0;1,5;1,0;...;...;13,0;...;...;1,2;2,2;1,3;0,8;2,4;...;5,0;...;6,8;1,5;...;...;...;...;...;3,9
"230490 GROAIRAS";...;...;...;4,2;5,3;28,0;...;4,3;3,0;-;...;7,5;...;...;4,8;5,3;3,3;2,0;...;3,0;11,5;3,0;-;8,4;13,0;...;...;...;...;...;5,3
"230495 GUAIUBA";...;...;...;4,8;10,1;3,5;8,4;6,0;1,8;1,0;...;20,5;4,0;...;9,2;3,1;6,4;1,7;1,0;1,8;12,0;...;...;3,8;2,3;...;...;...;-;...;6,0
"230500 GUARACIABA DO NORTE";...;...;...;2,4;7,3;6,0;4,5;6,4;1,3;0,5;1,0;5,5;10,5;4,0;12,8;5,7;4,4;1,3;1,5;3,4;12,3;2,0;...;7,9;3,8;...;...;...;...;1,0;5,4
"230510 GUARAMIRANGA";...;...;...;1,0;11,9;2,0;8,0;...;1,0;7,5;2,0;...;...;...;9,0;1,8;6,9;4,7;1,0;1,8;...;8,0;...;9,8;...;...;-;...;...;...;6,4
"230520 HIDROLANDIA";...;...;...;2,0;5,8;5,0;7,3;...;1,9;8,0;2,0;2,5;39,0;...;3,8;6,1;11,0;2,5;...;3,3;...;...;...;7,1;9,0;2,0;...;...;...;...;5,4
"230523 HORIZONTE";...;...;1,0;7,5;11,1;7,7;7,2;8,8;1,5;1,0;...;3,8;2,1;-;7,0;2,3;5,8;1,3;0,7;1,7;7,7;1,0;1,0;6,1;2,4;1,0;-;...;4,0;9,5;5,4
"230526 IBARETAMA";...;...;...;12,9;7,9;9,0;20,0;38,0;2,3;6,0;...;...;...;...;11,0;3,0;4,0;4,0;...;3,7;...;...;...;5,5;1,0;...;-;...;...;23,0;6,7
"230530 IBIAPINA";8,0;...;...;0,7;4,6;7,3;6,0;5,5;1,5;3,0;...;1,7;11,0;...;6,4;4,2;4,0;1,6;2,0;3,5;4,5;1,0;...;4,7;6,0;...;...;...;...;...;3,9
"230533 IBICUITINGA";...;...;...;2,7;10,6;9,3;8,7;3,0;2,1;5,3;3,0;2,0;...;...;3,2;3,0;2,5;3,0;...;4,3;2,0;1,0;...;7,6;2,0;...;-;...;...;...;7,4
"230535 ICAPUI";...;...;...;...;10,5;8,0;3,0;3,5;1,5;2,0;...;...;1,5;3,5;2,5;2,1;3,7;1,6;...;2,8;7,0;12,0;1,0;4,6;...;...;-;...;...;...;5,1
"230540 ICO";-;...;...;1,8;7,8;13,4;4,9;5,0;1,0;2,0;1,0;13,6;17,8;...;10,5;2,0;1,8;2,1;-;1,5;11,0;9,0;...;8,2;2,8;...;-;...;...;19,5;5,1
"230550 IGUATU";...;...;...;5,0;5,7;8,1;6,2;7,4;1,5;3,8;1,0;11,9;10,6;...;5,7;3,4;5,5;3,3;2,7;2,4;7,8;5,0;...;7,4;3,6;...;-;...;...;-;5,1
"230560 INDEPENDENCIA";...;...;...;1,4;6,8;4,0;9,4;2,1;1,6;3,0;...;6,0;1,0;...;3,9;3,7;5,0;3,1;...;2,9;...;6,0;...;4,6;2,0;...;...;...;...;...;5,0
"230565 IPAPORANGA";...;...;...;2,5;4,5;6,0;6,0;6,0;1,4;-;...;8,0;7,0;...;3,7;4,8;3,1;3,8;...;1,7;...;...;...;...;...;...;...;...;...;...;3,8
"230570 IPAUMIRIM";...;...;...;-;6,8;6,0;7,0;...;1,0;1,0;...;13,0;1,0;...;8,0;1,8;1,5;1,3;...;1,7;...;...;...;3,8;2,0;...;...;...;...;...;4,8
"230580 IPU";...;...;...;2,5;6,4;4,0;5,8;7,5;1,6;3,0;...;3,0;9,0;...;5,2;2,7;2,6;1,9;1,0;2,5;38,7;3,0;...;5,8;4,0;...;...;...;...;...;4,4
"230590 IPUEIRAS";...;...;...;3,4;7,1;2,0;11,0;5,5;1,6;6,3;2,0;6,0;2,0;...;11,9;2,5;7,9;2,3;...;2,3;7,3;8,0;...;10,1;1,8;...;...;...;5,0;9,6;5,6
"230600 IRACEMA";...;...;...;0,9;7,0;12,5;17,3;2,0;1,3;...;...;...;2,5;...;2,4;2,8;4,3;1,5;1,0;2,8;4,0;1,0;...;5,3;2,0;...;...;...;6,0;...;5,1
"230610 IRAUCUBA";1,0;...;...;3,6;6,8;7,0;13,0;33,0;1,4;...;...;8,0;3,0;...;8,5;6,2;6,1;1,0;...;3,3;...;1,5;...;5,5;...;...;...;...;...;...;5,5
"230620 ITAICABA";...;...;...;3,5;7,5;...;...;9,0;1,8;1,0;3,0;2,0;...;...;1,7;2,6;2,3;3,0;...;2,2;...;...;...;3,8;2,7;...;...;...;...;...;4,9
"230625 ITAITINGA";...;...;1,0;3,9;10,2;8,9;10,4;9,4;1,5;8,0;3,0;10,3;2,3;-;4,0;3,2;5,9;2,6;1,0;1,5;9,0;3,4;...;5,5;1,6;2,0;...;...;6,0;9,0;6,2
"230630 ITAPAGE";...;...;1,0;9,2;9,0;8,3;7,4;21,3;2,0;9,5;...;13,7;2,8;...;12,8;2,9;5,7;1,9;...;1,9;10,3;1,0;...;6,4;1,5;...;-;...;...;...;5,9
"230640 ITAPIPOCA";-;...;...;1,9;8,3;8,5;10,1;9,7;2,1;1,4;3,0;9,5;5,2;-;5,3;2,6;3,4;3,5;1,5;2,9;8,2;8,3;0,8;4,9;2,5;...;-;...;28,0;11,0;5,6
"230650 ITAPIUNA";...;...;...;0,7;6,8;7,0;8,0;14,0;1,2;1,0;...;7,0;10,5;...;2,0;2,6;4,7;1,8;...;3,3;...;...;...;6,4;...;...;-;...;...;-;4,8
"230655 ITAREMA";...;...;...;1,8;6,9;3,5;5,9;6,0;1,5;1,0;...;7,0;2,3;3,0;4,6;4,2;4,3;1,4;1,0;2,9;6,0;1,3;...;6,6;2,7;...;...;...;...;...;4,9
"230660 ITATIRA";...;...;...;...;10,7;...;5,8;7,0;1,4;0,5;...;1,0;2,0;...;12,5;2,7;2,2;2,1;...;2,3;14,5;9,5;...;4,8;2,0;...;...;...;...;...;6,1
"230670 JAGUARETAMA";...;...;...;0,6;4,4;8,2;6,4;1,2;1,2;4,0;...;2,0;1,5;...;5,0;4,3;2,6;1,8;...;2,3;4,0;...;...;1,6;2,5;...;-;...;...;...;3,2
"230680 JAGUARIBARA";...;...;...;1,1;6,2;10,0;3,5;3,7;1,1;3,0;...;11,0;5,0;...;3,0;5,2;5,7;2,5;...;2,6;...;...;...;5,0;1,0;...;...;...;...;...;5,2
"230690 JAGUARIBE";...;...;...;4,3;7,7;7,4;9,9;5,6;1,2;3,9;3,0;8,5;1,7;1,0;4,3;2,6;5,5;2,3;2,0;2,2;17,2;1,0;2,0;6,4;3,3;...;-;...;3,0;15,0;5,4
"230700 JAGUARUANA";...;...;1,0;1,5;7,4;3,8;6,8;5,8;1,4;...;1,0;7,7;1,3;...;6,1;4,1;5,5;2,3;2,0;2,3;8,5;...;...;4,5;2,0;...;...;...;...;...;5,3
"230710 JARDIM";...;...;...;0,7;6,9;2,6;7,1;5,0;1,9;1,0;...;3,0;11,5;...;5,7;2,0;4,2;1,3;1,0;2,3;9,0;...;...;5,4;3,3;...;...;...;13,5;...;5,3
"230720 JATI";...;...;...;3,0;3,9;20,5;2,0;...;2,0;...;...;...;14,0;...;9,0;2,7;1,2;0,5;...;1,0;2,0;...;...;3,3;1,0;...;...;...;...;-;3,8
"230725 JIJOCA DE JERICOACOARA";...;...;...;4,0;8,7;15,8;4,0;6,5;1,5;3,0;...;8,7;7,0;...;7,3;3,6;4,3;2,4;...;3,2;18,5;6,0;...;6,3;2,0;...;...;...;...;-;5,3
"230730 JUAZEIRO DO NORTE";...;...;1,0;15,7;7,7;7,6;9,9;7,1;2,1;4,4;1,2;10,0;8,0;1,0;6,7;5,1;5,7;3,5;0,7;2,5;10,4;2,4;-;6,6;3,3;...;-;...;...;15,0;6,3
"230740 JUCAS";...;...;...;2,9;5,7;12,0;7,8;6,8;1,2;...;1,0;...;9,3;...;6,7;1,6;4,0;1,4;1,0;1,8;...;1,5;...;7,0;...;...;-;...;...;...;4,2
"230750 LAVRAS DA MANGABEIRA";...;...;...;1,6;4,7;8,0;5,9;3,3;1,3;-;...;7,9;6,5;...;7,0;2,2;2,2;2,3;0,8;2,4;33,3;2,0;...;7,5;5,7;...;...;...;...;6,0;4,4
"230760 LIMOEIRO DO NORTE";...;...;...;1,0;6,3;6,9;4,3;7,1;1,5;1,0;...;13,0;2,8;1,0;3,9;4,1;6,6;2,6;4,0;3,2;4,0;13,7;...;6,8;2,3;...;-;...;...;9,3;4,9
"230763 MADALENA";...;...;...;2,3;7,8;17,5;6,0;4,0;1,6;0,5;...;6,5;5,7;...;3,0;3,6;9,9;1,5;...;3,6;8,3;-;...;4,0;1,5;...;...;...;...;...;5,8
"230765 MARACANAU";3,0;...;1,0;1,3;10,9;15,0;11,5;11,4;1,5;4,3;3,4;11,7;2,0;-;5,1;3,1;4,9;1,7;0,9;2,0;13,3;7,3;...;3,7;2,6;1,0;-;...;4,0;10,3;5,7
"230770 MARANGUAPE";14,0;...;1,0;1,5;10,4;12,6;16,3;8,4;1,4;2,4;...;10,8;6,0;...;4,6;2,9;3,0;1,0;1,0;1,7;8,4;5,0;...;7,4;2,6;...;...;...;5,7;11,4;5,4
"230780 MARCO";...;...;...;0,8;6,8;5,5;2,7;6,7;2,0;1,4;...;15,4;3,0;...;5,2;5,4;8,5;2,0;1,0;2,4;11,0;2,4;...;6,8;1,5;...;...;...;...;...;5,2
"230790 MARTINOPOLE";...;...;...;2,0;4,8;...;...;6,0;1,4;...;...;16,5;...;...;5,5;3,2;3,7;2,0;...;2,2;...;...;...;11,4;...;...;...;...;...;...;4,0
"230800 MASSAPE";...;...;...;1,4;6,9;20,3;9,8;2,0;1,7;1,0;...;...;16,3;-;7,3;6,4;3,3;4,4;...;3,7;7,0;3,0;...;7,6;5,7;...;...;...;-;...;5,9
"230810 MAURITI";...;...;1,0;1,1;4,7;4,1;6,0;4,4;1,2;2,0;1,0;7,0;9,1;...;4,1;1,8;2,8;2,1;1,0;1,2;10,0;-;...;5,3;2,6;...;...;...;...;...;3,9
"230820 MERUOCA";...;...;...;5,6;8,9;2,0;3,0;1,5;1,7;6,5;...;...;2,0;...;10,5;6,4;4,0;26,0;...;2,6;16,3;3,5;...;10,3;...;...;...;...;...;...;7,3
"230830 MILAGRES";...;...;...;1,2;4,7;3,5;3,4;3,8;1,1;1,0;...;10,5;13,3;...;13,8;6,9;3,7;6,6;1,0;1,3;6,0;13,0;...;3,6;...;...;...;...;...;...;4,2
"230835 MILHA";...;...;...;4,3;6,4;16,5;6,7;2,3;1,8;...;...;3,5;1,0;...;20,0;4,1;5,6;2,2;3,0;3,0;...;3,0;...;4,5;1,5;...;...;...;...;...;5,1
"230837 MIRAIMA";1,0;...;...;1,0;5,9;10,0;9,0;8,0;1,6;2,0;...;...;...;...;-;1,8;1,5;3,8;...;3,0;...;...;...;4,3;2,0;...;...;...;...;...;4,1
"230840 MISSAO VELHA";...;...;...;2,9;5,8;8,0;5,8;5,6;1,3;2,0;...;2,2;2,6;...;6,7;2,3;3,3;1,3;1,0;1,6;11,0;13,5;...;6,5;1,8;...;...;...;7,0;8,7;4,4
"230850 MOMBACA";...;...;...;7,6;6,2;8,7;6,9;6,5;1,4;1,0;1,0;2,9;7,0;...;5,4;2,3;5,3;2,5;11,0;1,7;4,0;5,0;...;5,9;2,7;...;-;...;10,0;7,0;5,0
"230860 MONSENHOR TABOSA";...;...;...;1,7;5,9;9,5;4,0;5,5;1,6;3,5;...;5,0;24,0;...;4,5;5,0;4,9;2,0;6,0;3,1;3,3;1,0;1,0;9,8;6,5;...;...;...;...;...;5,4
"230870 MORADA NOVA";...;...;1,0;6,7;8,0;5,8;9,2;10,8;1,3;2,7;...;5,7;8,1;1,5;4,6;2,6;4,1;2,3;1,0;2,2;6,8;1,0;...;6,7;2,0;...;-;...;10,0;...;5,6
"230880 MORAUJO";...;...;...;4,1;8,8;24,0;6,0;4,0;1,4;...;...;4,0;4,0;...;14,3;2,6;4,2;...;...;3,6;...;...;...;5,7;2,0;...;1,0;...;...;...;7,0
"230890 MORRINHOS";...;...;...;...;6,8;2,5;11,3;9,8;1,2;0,5;...;...;...;...;7,3;2,8;8,1;2,2;...;3,0;...;2,6;...;11,7;2,0;...;...;...;...;10,5;5,5
"230900 MUCAMBO";...;...;...;-;6,1;...;2,8;2,0;1,9;...;...;6,0;1,0;...;7,4;5,6;9,0;2,1;2,0;3,5;...;2,8;...;10,3;...;...;0,7;...;...;24,5;5,4
"230910 MULUNGU";-;...;...;4,3;7,2;8,0;...;19,7;1,4;...;...;7,0;7,0;...;...;5,2;4,6;1,0;...;1,7;13,0;...;...;4,0;...;...;...;...;...;...;5,4
"230920 NOVA OLINDA";...;...;...;16,8;8,9;7,5;4,2;4,0;1,7;2,0;...;...;11,8;...;5,8;4,3;3,0;2,1;2,0;2,5;...;...;...;5,2;4,5;...;-;...;...;...;6,2
"230930 NOVA RUSSAS";...;...;...;2,9;5,4;2,2;6,3;5,8;1,3;9,0;...;4,0;1,0;...;4,4;4,8;5,2;1,1;...;1,9;11,0;1,0;2,0;9,3;5,8;...;...;...;15,0;17,0;4,7
